"year","time","rank","artist","album","song_title_clean","k_title","e_title","k_length","e_length","eng_label"
2023,6,113,"순순희(기태)","그대가 내 안에 박혔다(그내박)","그대가 내 안에 박혔다(그내박)","그대가 내 안에 박혔다","",12,0,0
2023,6,122,"임창정","멍청이","멍청이","멍청이","",3,0,0
2023,6,135,"정승환","그런 날이 올까요 (오늘 밤, 세계에서 이 사랑이 사라진다 해도 X 정승환)","그런 날이 올까요","그런 날이 올까요","",9,0,0
2023,6,168,"보라미유","헤어지던 밤","헤어지던 밤","헤어지던 밤","",6,0,0
2023,7,1,"NewJeans","`OMG`","Ditto","","Ditto",0,5,1
2023,7,2,"NewJeans","`OMG`","OMG","","OMG",0,3,1
2023,7,15,"성시경","별에서 온 그대 OST Part 7","너의 모든 순간","너의 모든 순간","",8,0,0
2023,7,23,"신예영","혼잣말 獨白","네가 보고 싶은 건 자연스러운 거겠지","네가 보고 싶은 건 자연스러운 거겠지","",20,0,0
2023,7,50,"이예준","니 번호가 뜨는 일","니 번호가 뜨는 일","니 번호가 뜨는 일","",10,0,0
2023,7,58,"키 (KEY)","Killer - The 2nd Album Repackage","Killer","","Killer",0,6,1
2023,7,82,"박재범","Yesterday","Yesterday","","Yesterday",0,9,1
2023,7,88,"허각","Endless","Endless","","Endless",0,7,1
2023,7,94,"MSG워너비(M.O.M)","지금 고백합니다","지금 고백합니다","지금 고백합니다","",8,0,0
2023,7,98,"DAY6","The Book of Us : Gravity","한 페이지가 될 수 있게","한 페이지가 될 수 있게","",13,0,0
2023,7,113,"순순희(기태)","그대가 내 안에 박혔다(그내박)","그대가 내 안에 박혔다(그내박)","그대가 내 안에 박혔다","",12,0,0
2023,7,156,"박재범","Yesterday","Love Is Ugly","","Love Is Ugly",0,12,1
2023,7,170,"부석순 (SEVENTEEN)","부석순 Digital Single `거침없이`","거침없이","거침없이","",4,0,0
2023,8,1,"NewJeans","`OMG`","Ditto","","Ditto",0,5,1
2023,8,2,"NewJeans","`OMG`","OMG","","OMG",0,3,1
2023,8,5,"부석순 (SEVENTEEN)","1st Single Album `SECOND WIND`","파이팅 해야지","파이팅 해야지","",7,0,0
2023,8,6,"더보이즈(THE BOYZ)","8th MINI ALBUM [BE AWAKE]","ROAR","","ROAR",0,4,1
2023,8,9,"이찬원","ONE","풍등","풍등","",2,0,0
2023,8,99,"임재현","세상에 없는 계절","세상에 없는 계절","세상에 없는 계절","",9,0,0
2023,8,147,"정동원","영원 (Forever)","영원 (Forever)","영원","",2,0,1
2023,8,170,"BE`O (비오)","Akita","Akita","","Akita",0,5,1
2023,9,1,"NewJeans","`OMG`","Ditto","","Ditto",0,5,1
2023,9,2,"NewJeans","`OMG`","OMG","","OMG",0,3,1
2023,9,5,"부석순 (SEVENTEEN)","1st Single Album `SECOND WIND`","파이팅 해야지","파이팅 해야지","",7,0,0
2023,9,19,"STAYC(스테이씨)","Teddy Bear","Poppy (Korean Ver.)","","Poppy",0,5,1
2023,9,53,"김민석","너와 함께","너와 함께","너와 함께","",5,0,0
2023,9,65,"나얼 (Naul)","나얼 (Naul)","걸음을 멈추는 날","걸음을 멈추는 날","",9,0,0
2023,9,76,"투모로우바이투게더","이젠 안녕 (연애혁명 X 투모로우바이투게더) OST","이젠 안녕","이젠 안녕","",5,0,0
2023,9,115,"황민현","`Truth or Lie` - 1st MINI ALBUM","Hidden Side","","Hidden Side",0,11,1
2023,9,120,"노을","다시 와주라","다시 와주라","다시 와주라","",6,0,0
2023,9,135,"이찬원","ONE","건배","건배","",2,0,0
2023,9,137,"포스트맨 (Postmen)","안녕 신촌","안녕 신촌","안녕 신촌","",5,0,0
2023,9,149,"전상근","나였으면","나였으면","나였으면","",4,0,0
2023,9,163,"폴킴","하루에 하나씩","하루에 하나씩","하루에 하나씩","",7,0,0
2023,9,188,"CHEEZE (치즈), MJ (써니사이드)","넌 이별 난 아직","넌 이별 난 아직","넌 이별 난 아직","",9,0,0
2023,10,1,"NewJeans","`OMG`","Ditto","","Ditto",0,5,1
2023,10,2,"NewJeans","`OMG`","OMG","","OMG",0,3,1
2023,10,4,"STAYC(스테이씨)","Teddy Bear","Teddy Bear","","Teddy Bear",0,10,1
2023,10,7,"온유 (ONEW)","Circle - The 1st Album","O (Circle)","","O",0,1,1
2023,10,133,"CRAVITY","MASTER : PIECE","Groovy","","Groovy",0,6,1
2023,10,139,"이찬원","ONE","나와 함께 가시렵니까","나와 함께 가시렵니까","",11,0,0
2023,10,145,"한동근","오랜만이야","오랜만이야","오랜만이야","",5,0,0
2023,10,196,"BIG Naughty (서동현)","호프리스 로맨틱","뻔한 발라드","뻔한 발라드","",6,0,0
2023,10,200,"김승민","하나,둘","하나,둘)","하나 둘","",4,0,0
2023,11,1,"NewJeans","`OMG`","Ditto","","Ditto",0,5,1
2023,11,2,"NewJeans","`OMG`","OMG","","OMG",0,3,1
2023,11,4,"STAYC(스테이씨)","Teddy Bear","Teddy Bear","","Teddy Bear",0,10,1
2023,11,7,"DK","심(心)","심(心)","심","",1,0,0
2023,11,14,"H1-KEY","1st Mini Album [Rose Blossom]","건물 사이에 피어난 장미 (Rose Blossom)","건물 사이에 피어난 장미","",13,0,1
2023,11,23,"카이 (KAI)","Rover - The 3rd Mini Album","Rover","","Rover",0,5,1
2023,11,53,"김민석","너와 함께","너와 함께","너와 함께","",5,0,0
2023,11,55,"정효빈","혼자가 아닌 나","혼자가 아닌 나","혼자가 아닌 나","",8,0,0
2023,11,57,"임창정","그대라는 사치","그대라는 사치","그대라는 사치","",7,0,0
2023,11,94,"TWICE","READY TO BE","SET ME FREE","","SET ME FREE",0,11,1
2023,11,99,"코드 쿤스트 (CODE KUNST)","Archive 01","55","","",0,0,0
2023,11,110,"tripleS (트리플에스)","ASSEMBLE","Rising","","Rising",0,6,1
2023,11,126,"폴킴","더 글로리 OST Part 1","너는 기억한다","너는 기억한다","",7,0,0
2023,11,156,"허각","너 하나 빼는 일","너 하나 빼는 일","너 하나 빼는 일","",9,0,0
2023,11,175,"PATEKO (파테코), Jayci Yucca(제이씨 유카), Kid Wine","어서와요 키카코 하우스","널 떠올리는 중이야","널 떠올리는 중이야","",10,0,0
2023,12,1,"NewJeans","`OMG`","Ditto","","Ditto",0,5,1
2023,12,2,"NewJeans","`OMG`","OMG","","OMG",0,3,1
2023,12,4,"STAYC(스테이씨)","Teddy Bear","Teddy Bear","","Teddy Bear",0,10,1
2023,12,7,"Zior Park","WHERE DOES SASQUATCH LIVE? PART 1","CHRISTIAN","","CHRISTIAN",0,9,1
2023,12,8,"지아 (Zia)","사랑하기 싫어","사랑하기 싫어","사랑하기 싫어","",7,0,0
2023,12,15,"포맨 (4MEN)","나비무덤","나비무덤","나비무덤","",4,0,0
2023,12,32,"WSG워너비 (가야G)","결국엔 너에게 닿아서","결국엔 너에게 닿아서","결국엔 너에게 닿아서","",11,0,0
2023,12,36,"j-hope, J. Cole","on the street (with J. Cole)","on the street (with J. Cole)","","on the street",0,13,1
2023,12,50,"BIG Naughty (서동현)","호프리스 로맨틱","사랑이라 믿었던 것들은","사랑이라 믿었던 것들은","",12,0,0
2023,12,55,"XXXXX, 민니 ((여자)아이들), (여자)아이들","Expectations","Expectations","","Expectations",0,12,1
2023,12,62,"먼데이 키즈 (Monday Kiz)","되돌리다","되돌리다","되돌리다","",4,0,0
2023,12,102,"코드 쿤스트 (CODE KUNST)","Remember Archive","Jumper","","Jumper",0,6,1
2023,12,112,"지민","FACE","Alone","","Alone",0,5,1
2023,12,127,"안예은","낮에 뜨는 달 (낮에 뜨는 달 X 안예은) OST","낮에 뜨는 달 (낮에 뜨는 달 X 안예은)","낮에 뜨는 달","",7,0,1
2023,12,129,"김연지","사랑의 인사","사랑의 인사","사랑의 인사","",6,0,0
2023,12,136,"지민","FACE","Interlude : Dive","","Interlude   Dive",0,16,1
2023,12,156,"지민","FACE","Like Crazy (English Version)","","Like Crazy",0,10,1
2023,12,160,"선미, BE`O (비오)","[BILLION MUSIC PROJECT VOL.1]","불이 꺼지고","불이 꺼지고","",6,0,0
2023,12,174,"마마무+","ACT 1, SCENE 1","나쁜놈 (Chico malo)","나쁜놈","",3,0,1
2023,12,183,"코드 쿤스트 (CODE KUNST)","Remember Archive","CIRCLE","","CIRCLE",0,6,1
2023,12,199,"김재환","봄바람","봄바람","봄바람","",3,0,0
2023,13,1,"IVE (아이브)","Kitsch","Kitsch","","Kitsch",0,6,1
2023,13,7,"Zior Park","WHERE DOES SASQUATCH LIVE? PART 1","CHRISTIAN","","CHRISTIAN",0,9,1
2023,13,13,"우디(Woody)","Nostalgia","Nostalgia","","Nostalgia",0,9,1
2023,13,14,"주주 시크릿","밤이 무서워요 (Lonely Night)","밤이 무서워요 (Lonely Night)","밤이 무서워요","",7,0,1
2023,13,24,"지민","Set Me Free Pt.2","Set Me Free Pt.2","","Set Me Free Pt",0,14,1
2023,13,55,"XXXXX, 민니 ((여자)아이들), (여자)아이들","Expectations","Expectations","","Expectations",0,12,1
2023,13,64,"지민","FACE","Face-off","","Face off",0,8,1
2023,13,82,"이홍기","아모르 파티","아모르 파티","아모르 파티","",6,0,0
2023,13,100,"뱀뱀 (BamBam)","Sour & Sweet","Sour & Sweet","","Sour   Sweet",0,12,1
2023,13,118,"RUSUK","잠깐나올래","잠깐나올래","잠깐나올래","",5,0,0
2023,13,164,"양다일","설렘을 말하는","꽃","꽃","",1,0,0
2023,13,182,"포맨 (4MEN)","미친거니 (Made in 4MEN)","미친거니","미친거니","",4,0,0
2023,13,196,"황치열","그런 사랑은 없어","그런 사랑은 없어","그런 사랑은 없어","",9,0,0
2023,14,1,"IVE (아이브)","Kitsch","Kitsch","","Kitsch",0,6,1
2023,14,2,"지수 (JISOO)","ME","꽃","꽃","",1,0,0
2023,14,8,"지민","FACE","Like Crazy","","Like Crazy",0,10,1
2023,14,12,"NewJeans","Zero","Zero","","Zero",0,4,1
2023,14,102,"지수 (JISOO)","ME","All Eyes On Me","","All Eyes On Me",0,14,1
2023,14,112,"마크 (MARK)","Golden Hour - SM STATION : NCT LAB","Golden Hour","","Golden Hour",0,11,1
2023,14,116,"송하예, 한빈 (포맨)","바보가슴","바보가슴","바보가슴","",4,0,0
2023,14,185,"마마무+","ACT 1, SCENE 1","GGBB","","GGBB",0,4,1
2023,14,193,"로이킴","봄봄봄","봄봄봄","봄봄봄","",3,0,0
2023,15,1,"IVE (아이브)","Kitsch","Kitsch","","Kitsch",0,6,1
2023,15,14,"Agust D","사람 Pt.2","사람 Pt.2","사람","Pt",2,2,1
2023,15,29,"송하예","너를 보는게 지친 하루에","너를 보는게 지친 하루에","너를 보는게 지친 하루에","",13,0,0
2023,15,50,"NMIXX","expergo","Young, Dumb, Stupid","","Young  Dumb  Stupid",0,19,1
2023,15,58,"Say Yes!","BOYS PLANET - ARTIST BATTLE","Say My Name","","Say My Name",0,11,1
2023,15,61,"IVE (아이브)","I`ve IVE","Blue Blood","","Blue Blood",0,10,1
2023,15,93,"IVE (아이브)","I`ve IVE","Lips","","Lips",0,4,1
2023,15,110,"IVE (아이브)","I`ve IVE","NOT YOUR GIRL","","NOT YOUR GIRL",0,13,1
2023,15,111,"에이핑크(Apink)","SELF","D N D","","D N D",0,5,1
2023,15,122,"IVE (아이브)","I`ve IVE","Mine","","Mine",0,4,1
2023,15,125,"IVE (아이브)","I`ve IVE","Heroine","","Heroine",0,7,1
2023,15,127,"IVE (아이브)","I`ve IVE","섬찟 (Hypnosis)","섬찟","",2,0,1
2023,15,133,"주호","가장 아름다운 시간이었다","가장 아름다운 시간이었다","가장 아름다운 시간이었다","",13,0,0
2023,15,152,"IVE (아이브)","I`ve IVE","궁금해 (Next Page)","궁금해","",3,0,1
2023,15,153,"IVE (아이브)","I`ve IVE","Shine With Me","","Shine With Me",0,13,1
2023,15,154,"IVE (아이브)","I`ve IVE","Cherish","","Cherish",0,7,1
2023,15,179,"Overdose","BOYS PLANET - ARTIST BATTLE","Over Me","","Over Me",0,7,1
2023,15,185,"En Butter","BOYS PLANET - ARTIST BATTLE","En Garde (준비,시작!)","","En Garde",0,8,1
2023,15,189,"백지영, 길구봉구","눈을 감고 귀를 막아도","눈을 감고 귀를 막아도","눈을 감고 귀를 막아도","",12,0,0
2023,16,1,"IVE (아이브)","I`ve IVE","I AM","","I AM",0,4,1
2023,16,4,"NCT 도재정","Perfume - The 1st Mini Album","Perfume","","Perfume",0,7,1
2023,16,11,"NMIXX","expergo","Love Me Like This","","Love Me Like This",0,17,1
2023,16,36,"볼빨간사춘기 (BOL4)","사랑.zip","Chase Love Hard","","Chase Love Hard",0,15,1
2023,16,56,"DK","발걸음","발걸음","발걸음","",3,0,0
2023,16,77,"볼빨간사춘기 (BOL4)","사랑.zip","사랑이 이별이 돼 가는 모습이","사랑이 이별이 돼 가는 모습이","",16,0,0
2023,16,107,"NCT 도재정","Perfume - The 1st Mini Album","Kiss","","Kiss",0,4,1
2023,16,110,"NCT 도재정","Perfume - The 1st Mini Album","후유증 (Can We Go Back)","후유증","",3,0,1
2023,16,131,"NCT 도재정","Perfume - The 1st Mini Album","Dive","","Dive",0,4,1
2023,16,144,"NCT 도재정","Perfume - The 1st Mini Album","Strawberry Sunday","","Strawberry Sunday",0,17,1
2023,16,154,"조이(JOY), 하동균","푸른 밤 이 노래","푸른 밤 이 노래","푸른 밤 이 노래","",9,0,0
2023,16,158,"볼빨간사춘기 (BOL4)","사랑.zip","Rome","","Rome",0,4,1
2023,16,170,"NCT 도재정","Perfume - The 1st Mini Album","안녕 (Ordinary)","안녕","",2,0,1
2023,16,180,"볼빨간사춘기 (BOL4)","사랑.zip","좋은 꿈 꿔 0224.mp3","좋은 꿈 꿔","mp",6,2,1
2023,16,191,"FIFTY FIFTY","THE FIFTY","Higher","","Higher",0,6,1
2023,17,1,"IVE (아이브)","I`ve IVE","I AM","","I AM",0,4,1
2023,17,33,"임한별","사랑하지 않아서 그랬어","사랑하지 않아서 그랬어","사랑하지 않아서 그랬어","",12,0,0
2023,17,44,"세븐틴","10th Mini Album `FML`","먼지","먼지","",2,0,0
2023,17,57,"#안녕","가질 수 없는 너","가질 수 없는 너","가질 수 없는 너","",9,0,0
2023,17,61,"세븐틴","10th Mini Album `FML`","April shower","","April shower",0,12,1
2023,17,64,"세븐틴","10th Mini Album `FML`","Fire","","Fire",0,4,1
2023,17,67,"세븐틴","10th Mini Album `FML`","I Don`t Understand But I Luv U","","I Don t Understand But I Luv U",0,30,1
2023,17,69,"Agust D","D-DAY","해금","해금","",2,0,0
2023,17,105,"김필","복면가왕 47회","다시 사랑한다면 (니글니글 버터플라이)","다시 사랑한다면","",8,0,0
2023,17,135,"백현 (BAEKHYUN)","낭만닥터 김사부 3 OST Part.1","Hello","","Hello",0,5,1
2023,17,162,"BOYS PLANET","BOYS PLANET - FINAL TOP9 BATTLE","Jelly Pop","","Jelly Pop",0,9,1
2023,17,172,"박재범","Sunday Night Drive","Sunday Night Drive","","Sunday Night Drive",0,18,1
2023,18,1,"IVE (아이브)","I`ve IVE","I AM","","I AM",0,4,1
2023,18,3,"세븐틴","10th Mini Album `FML`","손오공","손오공","",3,0,0
2023,18,7,"세븐틴","10th Mini Album `FML`","F*ck My Life","","F ck My Life",0,12,1
2023,18,15,"볼빨간사춘기 (BOL4)","사랑.zip","FRIEND THE END","","FRIEND THE END",0,14,1
2023,18,26,"비투비 (BTOB)","WIND AND WISH","나의 바람 (Wind And Wish)","나의 바람","",5,0,1
2023,18,68,"헤이즈 (Heize)","빙글빙글","빙글빙글","빙글빙글","",4,0,0
2023,18,75,"태양","Down to Earth","나의 마음에 (Seed)","나의 마음에","",6,0,1
2023,18,77,"한동근","다시 사랑한다면","다시 사랑한다면","다시 사랑한다면","",8,0,0
2023,18,99,"LE SSERAFIM (르세라핌)","UNFORGIVEN","No-Return (Into the unknown)","","No Return",0,9,1
2023,18,117,"비투비 (BTOB)","WIND AND WISH","Heaven","","Heaven",0,6,1
2023,18,119,"태양","Down to Earth","슝!","슝","",1,0,0
2023,18,120,"경서","봄이야","봄이야","봄이야","",3,0,0
2023,18,130,"LE SSERAFIM (르세라핌)","UNFORGIVEN","피어나 (Between you, me and the lamppost)","피어나","",3,0,1
2023,18,133,"비투비 (BTOB)","WIND AND WISH","Day&Night","","Day Night",0,9,1
2023,18,138,"비투비 (BTOB)","WIND AND WISH","Moon Ride","","Moon Ride",0,9,1
2023,18,139,"비투비 (BTOB)","WIND AND WISH","Your Love","","Your Love",0,9,1
2023,18,148,"LE SSERAFIM (르세라핌)","UNFORGIVEN","Flash Forward","","Flash Forward",0,13,1
2023,18,167,"LE SSERAFIM (르세라핌)","UNFORGIVEN","Fire in the belly","","Fire in the belly",0,17,1
2023,18,181,"LE SSERAFIM (르세라핌)","UNFORGIVEN","FEARLESS (2023 Ver.)","","FEARLESS",0,8,1
2023,18,199,"LE SSERAFIM (르세라핌)","UNFORGIVEN","Blue Flame (2023 Ver.)","","Blue Flame",0,10,1
2023,19,1,"IVE (아이브)","I`ve IVE","I AM","","I AM",0,4,1
2023,19,2,"LE SSERAFIM (르세라핌)","UNFORGIVEN","UNFORGIVEN","","UNFORGIVEN",0,10,1
2023,19,14,"허각","물론","물론","물론","",2,0,0
2023,19,19,"던 (DAWN)","빛이 나는 너에게","빛이 나는 너에게","빛이 나는 너에게","",9,0,0
2023,19,26,"이채연","Over The Moon","KNOCK","","KNOCK",0,5,1
2023,19,64,"aespa","MY WORLD - The 3rd Mini Album","Welcome To MY World","","Welcome To MY World",0,19,1
2023,19,77,"BTS","The Planet OST","The Planet","","The Planet",0,10,1
2023,19,85,"Christopher, 청하","When I Get Old","When I Get Old","","When I Get Old",0,14,1
2023,19,108,"aespa","MY WORLD - The 3rd Mini Album","I`m Unhappy","","I m Unhappy",0,11,1
2023,19,111,"스탠딩 에그(Standing Egg)","청소 (여름날 우리 X 스탠딩 에그) OST","청소 (여름날 우리 X 스탠딩 에그)","청소","",2,0,1
2023,19,121,"윤하","Studio Live Album `MINDSET`","바람","바람","",2,0,0
2023,19,141,"원어스(ONEUS)","PYGMALION","ERASE ME","","ERASE ME",0,8,1
2023,19,156,"aespa","MY WORLD - The 3rd Mini Album","`Til We Meet Again","","Til We Meet Again",0,17,1
2023,20,1,"IVE (아이브)","I`ve IVE","I AM","","I AM",0,4,1
2023,20,2,"LE SSERAFIM (르세라핌)","UNFORGIVEN","UNFORGIVEN","","UNFORGIVEN",0,10,1
2023,20,18,"임재현","시작은 첫키스 OST Part.1","Heaven(2023)","","Heaven",0,6,1
2023,20,32,"V.O.S","안녕이라고 말하지마","안녕이라고 말하지마","안녕이라고 말하지마","",10,0,0
2023,20,78,"FIFTY FIFTY","The Beginning: Cupid","Cupid (Twin Ver.)","","Cupid",0,5,1
2023,20,109,"HYNN(박혜원)","Heaven","Heaven","","Heaven",0,6,1
2023,20,121,"윤하","Studio Live Album `MINDSET`","바람","바람","",2,0,0
2023,20,160,"(여자)아이들","I feel","Lucid","","Lucid",0,5,1
2023,20,173,"(여자)아이들","I feel","Paradise","","Paradise",0,8,1
2023,20,184,"(여자)아이들","I feel","All Night","","All Night",0,9,1
2023,20,195,"(여자)아이들","I feel","어린 어른","어린 어른","",5,0,0
2023,21,1,"IVE (아이브)","I`ve IVE","I AM","","I AM",0,4,1
2023,21,2,"aespa","MY WORLD - The 3rd Mini Album","Spicy","","Spicy",0,5,1
2023,21,14,"허각","물론","물론","물론","",2,0,0
2023,21,32,"V.O.S","안녕이라고 말하지마","안녕이라고 말하지마","안녕이라고 말하지마","",10,0,0
2023,21,42,"영탁","니편이야","니편이야","니편이야","",4,0,0
2023,21,59,"aespa","MY WORLD - The 3rd Mini Album","Salty & Sweet","","Salty   Sweet",0,13,1
2023,21,66,"ENHYPEN","DARK BLOOD","Bite Me","","Bite Me",0,7,1
2023,21,87,"PLAVE","왜요 왜요 왜?","왜요 왜요 왜?","왜요 왜요 왜","",7,0,0
2023,21,105,"주헌","LIGHTS","FREEDOM","","FREEDOM",0,7,1
2023,21,107,"허각","운다 운다","운다 운다","운다 운다","",5,0,0
2023,22,1,"(여자)아이들","I feel","퀸카 (Queencard)","퀸카","",2,0,1
2023,22,7,"FIFTY FIFTY","The Beginning: Cupid","Cupid","","Cupid",0,5,1
2023,22,18,"(여자)아이들","I feel","Allergy","","Allergy",0,7,1
2023,22,22,"지아 (Zia)","사랑..그게 뭔데","사랑..그게 뭔데","사랑 그게 뭔데","",8,0,0
2023,22,30,"aespa","MY WORLD - The 3rd Mini Album","Thirsty","","Thirsty",0,7,1
2023,22,33,"10cm","5.4 [부동의 첫사랑]","부동의 첫사랑","부동의 첫사랑","",7,0,0
2023,22,103,"황인욱","이 새벽에 전화하는 건","이 새벽에 전화하는 건","이 새벽에 전화하는 건","",12,0,0
2023,22,135,"ASH ISLAND","ROSE","작별인사","작별인사","",4,0,0
2023,22,161,"TOIL, Kid Wine","혼자 사랑하면 되니까","혼자 사랑하면 되니까","혼자 사랑하면 되니까","",11,0,0
2023,22,175,"AB6IX (에이비식스)","THE FUTURE IS OURS : LOST","LOSER","","LOSER",0,5,1
