year,time,rank,song_title,artist,album
2023,37,52,사랑하지 않아서 그랬어,임한별,사랑하지 않아서 그랬어
2023,37,53,Stay,XXXXX,Stay
2023,37,54,취중고백,김민석,취중고백
2023,37,55,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE
2023,37,56,모래 알갱이,임영웅,모래 알갱이
2023,37,57,주저하는 연인들을 위해,잔나비,전설
2023,37,58,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),1st Single Album `SECOND WIND`
2023,37,59,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호)
2023,37,60,Cupid,FIFTY FIFTY,The Beginning: Cupid
2023,37,61,I Don`t Think That I Like Her,XXXXX,CHARLIE
2023,37,62,물론,허각,물론
2023,37,63,ASAP,NewJeans,2nd EP `Get Up`
2023,37,64,미친 사랑의 노래,"김연지, DK",미친 사랑의 노래
2023,37,65,사랑의 바보,제이세라 (J-Cera),사랑의 바보
2023,37,66,여름이 들려 (Summer Comes),오마이걸 (OH MY GIRL),Golden Hourglass
2023,37,67,Rainy Days,V,Layover
2023,37,68,잠깐 시간 될까,이무진,잠깐 시간 될까
2023,37,69,해요 (2022),#안녕,해요 (2022)
2023,37,70,민들레 (single ver.),우효 (OOHYO),민들레
2023,37,71,That`s Hilarious,XXXXX,That`s Hilarious
2023,37,72,Get A Guitar,RIIZE,Get A Guitar
2023,37,73,Candy,NCT DREAM,Candy - Winter Special Mini Album
2023,37,74,Dynamite,BTS,Dynamite
2023,37,75,Like Crazy,지민,FACE
2023,37,76,TOMBOY,(여자)아이들,I NEVER DIE
2023,37,77,우리들의 블루스,임영웅,IM HERO
2023,37,78,사랑..그게 뭔데,지아 (Zia),사랑..그게 뭔데
2023,37,79,KIDDING,이세계 아이돌,KIDDING
2023,37,80,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
2023,37,81,Monologue,테이 (Tei),Monologue
2023,37,82,첫 키스에 내 심장은 120BPM,경서,ONGOING
2023,37,83,ISTJ,NCT DREAM,ISTJ - The 3rd Album
2023,37,84,달빛에 그려지는,미연 ((여자)아이들),연인 OST Part.4
2023,37,85,트월ㅋ (Prod. Czaer),"미연 ((여자)아이들), 우기 ((여자)아이들)",스트릿 우먼 파이터2(SWF2) 계급미션
2023,37,86,그라데이션,10cm,5.3
2023,37,87,Allergy,(여자)아이들,I feel
2023,37,88,빛이 나는 너에게,던 (DAWN),빛이 나는 너에게
2023,37,89,봄날,BTS,YOU NEVER WALK ALONE
2023,37,90,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡
2023,37,91,Butter,BTS,Butter
2023,37,92,다시 만날 수 있을까,임영웅,IM HERO
2023,37,93,That`s Not How This Works (feat. Dan + Shay),XXXXX,That`s Not How This Works
2023,37,94,Nxde,(여자)아이들,I love
2023,37,95,Yogurt Shake,NCT DREAM,ISTJ - The 3rd Album
2023,37,96,Take Two,BTS,Take Two
2023,37,97,뭣 같아,BOYNEXTDOOR,WHY..
2023,37,98,Dreamers (Feat. FIFA Sound),"정국, BTS",Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack]
2023,37,99,In Bloom,ZEROBASEONE (제로베이스원),YOUTH IN THE SHADE
2023,37,100,사람 Pt.2 (feat. 아이유),Agust D,사람 Pt.2
2023,37,101,Heaven(2023),임재현,시작은 첫키스 OST Part.1
2023,37,102,Underwater,권은비,Lethality
2023,37,103,Memories,RIIZE,Get A Guitar
2023,37,104,Sugarcoat (NATTY Solo),KISS OF LIFE,KISS OF LIFE
2023,37,105,Happiness,"허용별 (허각, 신용재, 임한별)",Happiness
2023,37,106,내가 아니라도,주호,내가 아니라도
2023,37,107,DINOSAUR,AKMU (악뮤),SUMMER EPISODE
2023,37,108,NIGHT DANCER,imase,NIGHT DANCER
2023,37,109,ELEVEN,IVE (아이브),ELEVEN
2023,37,110,Shut Down,BLACKPINK,BORN PINK
2023,37,111,When I Get Old,"Christopher, 청하",When I Get Old
2023,37,112,무지개,임영웅,IM HERO
2023,37,113,밤편지,아이유 (IU),밤편지
2023,37,114,한 페이지가 될 수 있게,DAY6,The Book of Us : Gravity
2023,37,115,희재,성시경,국화꽃향기 OST
2023,37,116,나의 X에게,경서,나의 X에게
2023,37,117,アイドル,YOASOBI,アイドル OST
2023,37,118,AEAO,"다이나믹 듀오 (Dynamic Duo), DJ Premier",A Giant Step
2023,37,119,예뻤어,DAY6,Every DAY6 February
2023,37,120,거리에서 (Feat. ASH ISLAND),릴러말즈 (Leellamarz),거리에서
2023,37,121,아버지,임영웅,IM HERO
2023,37,122,첫사랑,백아,첫사랑
2023,37,123,Seven (feat. Latto) - Explicit Ver.,정국,Seven - Explicit Ver.
2023,37,124,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),정이라고 하자
2023,37,125,London Boy,임영웅,Polaroid
2023,37,126,좋은 밤 좋은 꿈,너드커넥션 (Nerd Connection),좋은 밤 좋은 꿈
2023,37,127,KNOCK,이채연,Over The Moon
2023,37,128,Permission to Dance,BTS,Butter / Permission to Dance
2023,37,129,Off My Face,XXXXX,Justice
2023,37,130,오르트구름,윤하,6th Album `END THEORY`
2023,37,131,Cookie,NewJeans,1st EP `New Jeans`
2023,37,132,Pink Venom,BLACKPINK,Pink Venom
2023,37,133,FEARLESS,LE SSERAFIM (르세라핌),FEARLESS
2023,37,134,Polaroid,임영웅,Polaroid
2023,37,135,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)
2023,37,136,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),WSG워너비 1집
2023,37,137,Boat,죠지,Boat
2023,37,138,인생찬가,임영웅,IM HERO
2023,37,139,그런 일은,Paul Blanco,그런 일은
2023,37,140,2002,XXXXX,Speak Your Mind (Deluxe)
2023,37,141,Thirsty,aespa,MY WORLD - The 3rd Mini Album
2023,37,142,오랜 날 오랜 밤,AKMU (악뮤),사춘기 하 (思春記 下)
2023,37,143,언젠간 괜찮아질 이야기,"헤이즈 (Heize), 정승환",언젠간 괜찮아질 이야기
2023,37,144,Blue,V,Layover
2023,37,145,I Don`t Think That I Like Her,XXXXX,I Don`t Think That I Like Her
2023,37,146,밤하늘의 별을(2020),경서,밤하늘의 별을(2020)
2023,37,147,사랑하지 않아서 그랬니,지아 (Zia),사랑하지 않아서 그랬니
2023,37,148,어른,Sondia,나의 아저씨 OST Part 2
2023,37,149,Never Ending Story,김민석,너의 시간 속으로 OST
2023,37,150,Say I Love You,우디(Woody),Say I Love You (Re : WIND 4MEN Vol.04)
2023,37,151,아름다운 구속,NewJeans,너의 시간 속으로 OST
2023,37,152,폼미쳤다,영탁,FORM
2023,37,153,Next Level,aespa,Next Level
2023,37,154,I`m Not The Only One,XXXXX,In The Lonely Hour
2023,37,155,A bientot,임영웅,IM HERO
2023,37,156,Love Me Like This,NMIXX,expergo
2023,37,157,For Us,V,Layover
2023,37,158,200%,AKMU (악뮤),PLAY
2023,37,159,그리워하다,비투비 (BTOB),Brother Act.
2023,37,160,Bye bye my blue,백예린,Bye bye my blue
2023,37,161,on the street (with J. Cole),"j-hope, J. Cole",on the street (with J. Cole)
2023,37,162,선물,멜로망스(Melomance),Moonlight
2023,37,163,"10,000 Hours",XXXXX,"10,000 Hours"
2023,37,164,손이 참 곱던 그대,임영웅,IM HERO
2023,37,165,첫눈처럼 너에게 가겠다,에일리 (Ailee),도깨비 OST Part 9
2023,37,166,사랑해 진짜,임영웅,IM HERO
2023,37,167,거리에서,성시경,The Ballads
2023,37,168,찬란한 하루,멜로망스(Melomance),찬란한 하루
2023,37,169,도깨비불 (Illusion),aespa,Girls - The 2nd Mini Album
2023,37,170,Get Up,NewJeans,2nd EP `Get Up`
2023,37,171,Love Yourself,XXXXX,Purpose (Deluxe Edition)
2023,37,172,연애편지,임영웅,IM HERO
2023,37,173,Shape of You,XXXXX,÷ (Deluxe)
2023,37,174,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),/// (너 먹구름 비)
2023,37,175,사랑이라 쓰고 이별이라 읽어,송하예,사랑이라 쓰고 이별이라 읽어
2023,37,176,Paint The Town Red,Doja Cat,Paint The Town Red
2023,37,177,보금자리,임영웅,IM HERO
2023,37,178,Give Love,AKMU (악뮤),PLAY
2023,37,179,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비,MONKEY HOTEL
2023,37,180,One Call Away,XXXXX,Nine Track Mind (Deluxe)
2023,37,181,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),Red Moon : To You My Light
2023,37,182,INVU,태연 (TAEYEON),INVU - The 3rd Album
2023,37,183,Square (2017),백예린,Every letter I sent you.
2023,37,184,Paris In The Rain,XXXXX,I met you when I was 18. (the playlist)
2023,37,185,별 떨어진다 (I Do),디오 (D.O.),기대 - The 2nd Mini Album
2023,37,186,겁도 없이 (feat. BIG Naughty),B.I,TO DIE FOR
2023,37,187,그중에 그대를 만나,김호중,삼남매가 용감하게 OST Part.1
2023,37,188,내 기쁨은 너가 벤틀리를 끄는 거야,김승민,PROTOTYPE RESEARCH #0063
2023,37,189,드라마,아이유 (IU),조각집
2023,37,190,LOVE me,BE`O (비오),LOVE me
2023,37,191,나의 바람 (Wind And Wish),비투비 (BTOB),WIND AND WISH
2023,37,192,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)) OST
2023,37,193,Broken Melodies,NCT DREAM,ISTJ - The 3rd Album
2023,37,194,CHRISTIAN,Zior Park,WHERE DOES SASQUATCH LIVE? PART 1
2023,37,195,Left and Right (Feat. Jung Kook of BTS),"XXXXX, 정국, BTS",Left and Right
2023,37,196,다시 사랑한다면 (니글니글 버터플라이),김필,복면가왕 47회
2023,37,197,마지막처럼,BLACKPINK,마지막처럼
2023,37,198,가을밤에 든 생각,잔나비,잔나비 소곡집 l
2023,37,199,"Swipe (Prod. C-Young, Alawn)","태용 (TAEYONG), 텐 (TEN)",스트릿 우먼 파이터2(SWF2) 계급미션
2023,37,200,신호등,이무진,신호등
2023,38,1,Love Lee,AKMU (악뮤),Love Lee
2023,38,2,"Smoke (Prod. Dynamicduo, Padi)","다이나믹 듀오 (Dynamic Duo), 이영지",스트릿 우먼 파이터2(SWF2) 계급미션
2023,38,3,후라이의 꿈,AKMU (악뮤),Love Lee
2023,38,4,Super Shy,NewJeans,`Super Shy`
2023,38,5,ETA,NewJeans,2nd EP `Get Up`
2023,38,6,Seven (feat. Latto) - Clean Ver.,정국,Seven - Clean Ver.
2023,38,7,Fast Forward,전소미,GAME PLAN
2023,38,8,헤어지자 말해요,박재정,1집 Alone
2023,38,9,I Love My Body,화사(Hwa Sa),I Love My Body
2023,38,10,I AM,IVE (아이브),I`ve IVE
2023,38,11,사막에서 꽃을 피우듯,우디(Woody),사막에서 꽃을 피우듯
2023,38,12,Bubble,STAYC(스테이씨),TEENFRESH
2023,38,13,퀸카 (Queencard),(여자)아이들,I feel
2023,38,14,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌),UNFORGIVEN
2023,38,15,Hype boy,NewJeans,1st EP `New Jeans`
2023,38,16,Steal The Show (From “엘리멘탈”),XXXXX,Steal The Show (From “엘리멘탈”) OST
2023,38,17,Spicy,aespa,MY WORLD - The 3rd Mini Album
2023,38,18,Ditto,NewJeans,`OMG`
2023,38,19,New Jeans,NewJeans,`Super Shy`
2023,38,20,Kitsch,IVE (아이브),Kitsch
2023,38,21,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,"잘 지내자, 우리 (여름날 우리 X 로이킴) OST"
2023,38,22,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌),UNFORGIVEN
2023,38,23,Summer (Feat. BE`O (비오)),Paul Blanco,Summer
2023,38,24,사건의 지평선,윤하,6th Album Repackage `END THEORY : Final Edition`
2023,38,25,CAKE,ITZY (있지),KILL MY DOUBT
2023,38,26,OMG,NewJeans,`OMG`
2023,38,27,Attention,NewJeans,1st EP `New Jeans`
2023,38,28,나에게 그대만이,탑현,나에게 그대만이
2023,38,29,After LIKE,IVE (아이브),After LIKE
2023,38,30,Still With You,정국,Still With You
2023,38,31,Click Like (Prod. Crush) (Feat. Paul Blanco),크러쉬 (CRUSH),스트릿 우먼 파이터2(SWF2) 계급미션
2023,38,32,너의 모든 순간,성시경,별에서 온 그대 OST Part 7
2023,38,33,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해
2023,38,34,심(心),DK,심(心)
2023,38,35,LOVE DIVE,IVE (아이브),LOVE DIVE
2023,38,36,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2
2023,38,37,I WANT,IVE (아이브),I WANT
2023,38,38,Dangerously,XXXXX,Nine Track Mind (Deluxe)
2023,38,39,Cool With You,NewJeans,2nd EP `Get Up`
2023,38,40,Teddy Bear,STAYC(스테이씨),Teddy Bear
2023,38,41,사랑인가 봐,멜로망스(Melomance),사랑인가 봐 (사내맞선 OST 스페셜 트랙)
2023,38,42,손오공,세븐틴,10th Mini Album `FML`
2023,38,43,Get A Guitar,RIIZE,Get A Guitar
2023,38,44,주저하는 연인들을 위해,잔나비,전설
2023,38,45,Vancouver 2,BIG Naughty (서동현),Vancouver 2
2023,38,46,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY,1st Mini Album [Rose Blossom]
2023,38,47,Somebody,디오 (D.O.),기대 - The 2nd Mini Album
2023,38,48,꽃,지수 (JISOO),ME
2023,38,49,Love Me Again,V,Layover
2023,38,50,Baggy Jeans,NCT U,Golden Age - The 4th Album
2023,38,51,사랑하지 않아서 그랬어,임한별,사랑하지 않아서 그랬어
2023,38,52,취중고백,김민석,취중고백
2023,38,53,Stay,XXXXX,Stay
2023,38,54,Better Things,aespa,Better Things
2023,38,55,Slow Dancing,V,Layover
2023,38,56,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호)
2023,38,57,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE
2023,38,58,사실말야내가말야그게그러니까말이야,케이시 (Kassy),사실말야내가말야그게그러니까말이야
2023,38,59,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),1st Single Album `SECOND WIND`
2023,38,60,I Don`t Think That I Like Her,XXXXX,CHARLIE
2023,38,61,물론,허각,물론
2023,38,62,Cupid,FIFTY FIFTY,The Beginning: Cupid
2023,38,63,미친 사랑의 노래,"김연지, DK",미친 사랑의 노래
2023,38,64,해요 (2022),#안녕,해요 (2022)
2023,38,65,모래 알갱이,임영웅,모래 알갱이
2023,38,66,ASAP,NewJeans,2nd EP `Get Up`
2023,38,67,사랑의 바보,제이세라 (J-Cera),사랑의 바보
2023,38,68,민들레 (single ver.),우효 (OOHYO),민들레
2023,38,69,That`s Hilarious,XXXXX,That`s Hilarious
2023,38,70,잠깐 시간 될까,이무진,잠깐 시간 될까
2023,38,71,Candy,NCT DREAM,Candy - Winter Special Mini Album
2023,38,72,여름이 들려 (Summer Comes),오마이걸 (OH MY GIRL),Golden Hourglass
2023,38,73,Dynamite,BTS,Dynamite
2023,38,74,Like Crazy,지민,FACE
2023,38,75,우리들의 블루스,임영웅,IM HERO
2023,38,76,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
2023,38,77,KIDDING,이세계 아이돌,KIDDING
2023,38,78,사랑..그게 뭔데,지아 (Zia),사랑..그게 뭔데
2023,38,79,TOMBOY,(여자)아이들,I NEVER DIE
2023,38,80,Monologue,테이 (Tei),Monologue
2023,38,81,빛이 나는 너에게,던 (DAWN),빛이 나는 너에게
2023,38,82,첫 키스에 내 심장은 120BPM,경서,ONGOING
2023,38,83,별 떨어진다 (I Do),디오 (D.O.),기대 - The 2nd Mini Album
2023,38,84,그라데이션,10cm,5.3
2023,38,85,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡
2023,38,86,달빛에 그려지는,미연 ((여자)아이들),연인 OST Part.4
2023,38,87,Rainy Days,V,Layover
2023,38,88,다시 만날 수 있을까,임영웅,IM HERO
2023,38,89,봄날,BTS,YOU NEVER WALK ALONE
2023,38,90,ISTJ,NCT DREAM,ISTJ - The 3rd Album
2023,38,91,Butter,BTS,Butter
2023,38,92,트월ㅋ (Prod. Czaer),"미연 ((여자)아이들), 우기 ((여자)아이들)",스트릿 우먼 파이터2(SWF2) 계급미션
2023,38,93,Allergy,(여자)아이들,I feel
2023,38,94,Dreamers (Feat. FIFA Sound),"정국, BTS",Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack]
2023,38,95,That`s Not How This Works (feat. Dan + Shay),XXXXX,That`s Not How This Works
2023,38,96,뭣 같아,BOYNEXTDOOR,WHY..
2023,38,97,사람 Pt.2 (feat. 아이유),Agust D,사람 Pt.2
2023,38,98,밤편지,아이유 (IU),밤편지
2023,38,99,Underwater,권은비,Lethality
2023,38,100,Heaven(2023),임재현,시작은 첫키스 OST Part.1
2023,38,101,Yogurt Shake,NCT DREAM,ISTJ - The 3rd Album
2023,38,102,Paint The Town Red,Doja Cat,Paint The Town Red
2023,38,103,Nxde,(여자)아이들,I love
2023,38,104,Memories,RIIZE,Get A Guitar
2023,38,105,DINOSAUR,AKMU (악뮤),SUMMER EPISODE
2023,38,106,좋은 밤 좋은 꿈,너드커넥션 (Nerd Connection),좋은 밤 좋은 꿈
2023,38,107,Shut Down,BLACKPINK,BORN PINK
2023,38,108,In Bloom,ZEROBASEONE (제로베이스원),YOUTH IN THE SHADE
2023,38,109,ELEVEN,IVE (아이브),ELEVEN
2023,38,110,NIGHT DANCER,imase,NIGHT DANCER
2023,38,111,희재,성시경,국화꽃향기 OST
2023,38,112,무지개,임영웅,IM HERO
2023,38,113,Take Two,BTS,Take Two
2023,38,114,Sugarcoat (NATTY Solo),KISS OF LIFE,KISS OF LIFE
2023,38,115,When I Get Old,"Christopher, 청하",When I Get Old
2023,38,116,나의 X에게,경서,나의 X에게
2023,38,117,한 페이지가 될 수 있게,DAY6,The Book of Us : Gravity
2023,38,118,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),정이라고 하자
2023,38,119,アイドル,YOASOBI,アイドル OST
2023,38,120,예뻤어,DAY6,Every DAY6 February
2023,38,121,첫사랑,백아,첫사랑
2023,38,122,AEAO,"다이나믹 듀오 (Dynamic Duo), DJ Premier",A Giant Step
2023,38,123,아버지,임영웅,IM HERO
2023,38,124,거리에서 (Feat. ASH ISLAND),릴러말즈 (Leellamarz),거리에서
2023,38,125,그냥 그렇게 됐어,지아 (Zia),그냥 그렇게 됐어
2023,38,126,내가 아니라도,주호,내가 아니라도
2023,38,127,London Boy,임영웅,Polaroid
2023,38,128,Off My Face,XXXXX,Justice
2023,38,129,Pink Venom,BLACKPINK,Pink Venom
2023,38,130,오르트구름,윤하,6th Album `END THEORY`
2023,38,131,Polaroid,임영웅,Polaroid
2023,38,132,이럴거면,거미,이럴거면
2023,38,133,Happiness,"허용별 (허각, 신용재, 임한별)",Happiness
2023,38,134,Seven (feat. Latto) - Explicit Ver.,정국,Seven - Explicit Ver.
2023,38,135,FEARLESS,LE SSERAFIM (르세라핌),FEARLESS
2023,38,136,Cookie,NewJeans,1st EP `New Jeans`
2023,38,137,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)
2023,38,138,KNOCK,이채연,Over The Moon
2023,38,139,2002,XXXXX,Speak Your Mind (Deluxe)
2023,38,140,Vancouver,BIG Naughty (서동현),Lovey Dovey
2023,38,141,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),WSG워너비 1집
2023,38,142,인생찬가,임영웅,IM HERO
2023,38,143,오랜 날 오랜 밤,AKMU (악뮤),사춘기 하 (思春記 下)
2023,38,144,Boat,죠지,Boat
2023,38,145,어른,Sondia,나의 아저씨 OST Part 2
2023,38,146,밤하늘의 별을(2020),경서,밤하늘의 별을(2020)
2023,38,147,I Don`t Think That I Like Her,XXXXX,I Don`t Think That I Like Her
2023,38,148,Thirsty,aespa,MY WORLD - The 3rd Mini Album
2023,38,149,Next Level,aespa,Next Level
2023,38,150,Bye bye my blue,백예린,Bye bye my blue
2023,38,151,그런 일은,Paul Blanco,그런 일은
2023,38,152,사랑하지 않아서 그랬니,지아 (Zia),사랑하지 않아서 그랬니
2023,38,153,Never Ending Story,김민석,너의 시간 속으로 OST
2023,38,154,첫눈처럼 너에게 가겠다,에일리 (Ailee),도깨비 OST Part 9
2023,38,155,I`m Not The Only One,XXXXX,In The Lonely Hour
2023,38,156,Say I Love You,우디(Woody),Say I Love You (Re : WIND 4MEN Vol.04)
2023,38,157,선물,멜로망스(Melomance),Moonlight
2023,38,158,A bientot,임영웅,IM HERO
2023,38,159,그리워하다,비투비 (BTOB),Brother Act.
2023,38,160,거리에서,성시경,The Ballads
2023,38,161,Permission to Dance,BTS,Butter / Permission to Dance
2023,38,162,아름다운 구속,NewJeans,너의 시간 속으로 OST
2023,38,163,"10,000 Hours",XXXXX,"10,000 Hours"
2023,38,164,손이 참 곱던 그대,임영웅,IM HERO
2023,38,165,사랑이라 믿었던 것들은 (Feat. 이수현),BIG Naughty (서동현),호프리스 로맨틱
2023,38,166,Love Me Like This,NMIXX,expergo
2023,38,167,200%,AKMU (악뮤),PLAY
2023,38,168,사랑해 진짜,임영웅,IM HERO
2023,38,169,Love Yourself,XXXXX,Purpose (Deluxe Edition)
